# shape 27 27
# i j real imag
     2     16  6.8775745342488148e-09 -1.0053059426857916e-09
     2     17 -4.4413511287546642e-04 -1.5744217490366392e-03
     2     18 -4.7706749270147621e-04 -1.6911651805756411e-03
     2     19 -4.7088575010451072e-05  6.1183422029896758e-06
     2     20  1.0117160184671473e-03  7.5381968246448121e-03
     2     21  4.0609029573172167e-04  3.0270613160717150e-03
     2     22  4.8804705336494480e-06 -3.9251064805976695e-06
     2     23 -4.6463132241182127e-04 -5.4951473056673236e-05
     2     24  7.5095572324696686e-04  7.8811679798217502e-05
     2     25 -4.7605005925555232e-06  6.1852777422139212e-07
     2     26  5.4903737459703829e-06 -4.8232744932609917e-04
     2     27  8.7557809987695862e-06 -7.6889324915979402e-04
     3      1  2.2684522979716144e-09  6.3890417811544883e-11
     3      2 -7.7749460096687331e-02 -2.4992805902514714e-04
     3      3  1.2371407721332304e+00  5.8996880668190290e-12
     3      4 -5.3002904653651159e-09  2.7485975499958912e-09
     3      5  3.4734749130052313e-05 -1.7713333737361531e-03
     3      6  1.0933698360795273e-03 -5.5758214245373805e-02
     3      7  2.7342176932927453e-05 -3.4676950554778238e-06
     3      8  3.8575747154820925e-04  3.1481065510491442e-03
     3      9  1.2099119914321065e-02  9.8692186245139327e-02
     3     10  1.7330720001324757e-05 -2.1982675675694492e-06
     3     11 -2.1815570836450956e-04 -7.9841896904553323e-04
     3     12 -5.6082618016599639e-03 -2.0525010747411754e-02
     3     13 -1.5318425564441018e-05 -8.0749112943228797e-06
     3     14  8.1166552344427061e-04 -3.1860112060871503e-04
     3     15 -1.9517161038818662e-02  7.3363934543163069e-03
     3     16  5.7552991083970019e-09  1.3475007024302678e-09
     3     17 -4.7552366867692849e-04 -1.7066650706821424e-03
     3     18 -1.4968569310441993e-02 -5.3722582266456556e-02
     3     19 -2.7342847523444342e-05  3.4628942467241073e-06
     3     20  4.1178370108513866e-04  3.1448080823966613e-03
     3     21  1.2903736227121897e-02  9.8590212134945829e-02
     3     22  1.2819640177442135e-05 -1.1641006461876870e-05
     3     23 -8.6548367337939023e-04 -1.0604530341103358e-04
     3     24  2.0730278132339103e-02  2.2355785830689614e-03
     3     25 -1.7331240760925042e-05  2.1946675657624100e-06
