# AMAT exchange matrix
# mode paw_full
# implementation full_grid_only
# response_basis TODO
# shape 27 27
# q_ext 0.000000000000 0.000000000000 0.000000000000
# vasp_storage 0
# i j real imag
     3      4 -4.6664949627571359e-09  1.2291600956310438e-10
     3      5  6.3543479697443373e-05 -3.2405737603927514e-03
     3      6  2.2795565960310078e-03 -1.1624973555162728e-01
     3      7  2.0674240035926864e-05 -2.6217722050904791e-06
     3      8  5.5878239447365195e-04  4.5601352417501129e-03
     3      9  1.9095523217759203e-02  1.5576165919948484e-01
     3     10  1.2024835662037793e-05 -1.5250214589328739e-06
     3     11 -6.7530699520016520e-04 -2.4715092736058916e-03
     3     12 -2.2850635073200225e-02 -8.3628323968302720e-02
     3     13 -1.5814979711729540e-05 -7.0638786607541443e-06
     3     14  2.5753136671255606e-03 -1.0088452790296006e-03
     3     15 -8.0898297614458339e-02  3.0374911401448192e-02
     3     16  4.5565611034428884e-09 -1.0460757026149878e-09
     3     17 -8.6994680958550402e-04 -3.1222666041916579e-03
     3     18 -3.1207818696292189e-02 -1.1200566783967869e-01
     3     19 -2.0674627235751852e-05  2.6186406701430136e-06
     3     20  5.9648207466088952e-04  4.5553573401459751e-03
     3     21  2.0365415308224485e-02  1.5560071837259754e-01
     3     22  1.3552775564095574e-05 -1.0785848318655769e-05
     3     23 -2.7455639671470637e-03 -3.3449654119566537e-04
     3     24  8.5918087871559023e-02  9.2332079723619568e-03
     3     25 -1.2025086979642812e-05  1.5229821118408124e-06
     3     26  3.7399175830437232e-05 -2.5618350967068844e-03
     3     27  1.2657737942902928e-03 -8.6684751096373483e-02
     4      1 -1.8234000204453672e-03  3.7944088475357840e-05
     4      2 -8.9413016061394807e-09 -1.1572403240774086e-09
     4      3 -4.6664949626828559e-09 -1.2291600951058834e-10
     4      4  0.0000000000000000e+00  0.0000000000000000e+00
     4      5  1.0512106824713698e-08 -2.6446771793816034e-09
     4      6  3.9357270770873885e-10 -1.6228064210836580e-12
     4      7 -5.9362021797502832e-04 -1.7602054134011365e-07
     4      8  6.6180169146128647e-07 -6.4669911451729019e-06
     4      9  1.3346302940078265e-06 -1.9717344897671727e-05
     4     10 -8.0000378658351030e-03 -1.0044926407326571e-06
     4     11 -7.5820798414690816e-06 -5.3609968142521204e-05
     4     12 -2.9063907316782491e-06 -2.0545018466667612e-05
     4     13 -5.3682842671248473e-05 -2.3026401923991836e-05
     4     14  3.7514866615201859e-07 -9.4540167925900511e-08
     4     15 -5.7123480660435892e-06  1.3552304685200445e-06
     4     16 -6.8047710391401649e-05 -2.0566560944645312e-08
     4     17 -1.7107830448879257e-10 -1.0627277106598431e-09
     4     18 -1.6908385818336816e-09 -7.6035163437645888e-09
     4     19 -6.0039099369987240e-04 -1.3056047895433478e-07
     4     20 -2.1089105952764968e-08 -5.2854371691708913e-06
     4     21 -5.0710407632991291e-08 -1.3025119076499312e-05
     4     22 -7.1062847174038274e-03  3.0455839729765263e-03
     4     23  5.0249481379707857e-05  1.2680468821377323e-05
     4     24 -1.9291812994858553e-05 -4.5815115654206116e-06
     4     25 -1.9515098219860141e-05  4.1509729164748395e-09
     4     26  5.3222023431577206e-08 -3.2281669242233697e-07
     4     27  6.8333279229898498e-07 -6.8864977099495910e-06
     5      1 -1.6116901816330134e-09 -9.5327952193081038e-09
     5      2  2.6625911107793405e-05  1.6242174032257107e-03
     5      3  6.3543479697442153e-05  3.2405737603927488e-03
     5      4  1.0512128588791962e-08  2.6541568221755820e-09
     5      5  0.0000000000000000e+00  0.0000000000000000e+00
     5      6 -7.2079672612630943e-02 -1.1638712971490259e-08
     5      7  2.3172598365767742e-07  6.1771646520570697e-06
     5      8  5.1392416588991803e-04 -7.3200412792985087e-05
     5      9  2.4014406627813904e-03 -3.4278718482852358e-04
     5     10 -7.9600242533330405e-06 -5.4245995235187997e-05
     5     11 -7.0341578512228059e-03  2.0710152257520861e-03
