# shape 27 27
# i j real imag
     5      7 -2.3678386355136240e-10 -6.6320870789980690e-13
     5      8 -5.5503079091031684e-05  7.9084356389843601e-06
     5      9 -1.8488947852369573e-03  2.6355125005984902e-04
     5     10 -2.5164152061585543e-10  3.6586302060268274e-11
     5     11  5.6580852884370472e-05 -1.6658675620858252e-05
     5     12  1.8134327239239753e-03 -5.3392165094864180e-04
     5     13 -2.0371354539276411e-10 -5.3190153392972116e-11
     5     14  2.4160274243258527e-05  5.8322677083922005e-05
     5     15 -7.0093211264902274e-04 -1.7615763148059339e-03
     5     16 -1.7198352608337951e-10  2.3853300960552758e-11
     5     17  5.1314369502757734e-05 -1.5387772581013365e-05
     5     18  1.7400409966832160e-03 -5.2179245793146747e-04
     5     19 -2.2472631529949075e-10  8.5350954130188615e-11
     5     20 -5.4735100286483935e-05  8.2615429644770032e-06
     5     21 -1.8193959624082524e-03  2.7450675262772532e-04
     5     22 -1.6570291706395624e-10  1.2756040817896177e-10
     5     23  6.2288705754450704e-06 -6.1222982148258139e-05
     5     24 -1.6082816158324246e-04  1.8363967581322507e-03
     5     25 -2.4750758056359225e-10  6.4229048044653213e-11
     5     26  5.7891467169845938e-05 -2.8991718990994315e-07
     5     27  1.8506855054851140e-03 -9.2622947089327917e-06
     6      1  1.5364259537942280e-09 -2.5645146872945402e-09
     6      2 -2.9293690631192730e-05 -1.7869348300685894e-03
     6      3 -1.4412157780575310e-03 -7.3497147445110711e-02
     6      4  2.6067901633176020e-09  6.1450643178717035e-10
     6      5  1.8313588520185130e-03 -1.8225292891132058e-09
     6      6  4.8767945429667439e+00  8.1092556637958721e-19
     6      7 -1.7888298167932351e-10 -1.3938581273055352e-09
     6      8 -1.9074888339698573e-03  2.7179254712932842e-04
     6      9 -7.5509155619783150e-02  1.0763551946601368e-02
     6     10 -7.8899174749028845e-10 -1.1024158101092126e-09
     6     11  1.9780640317283789e-03 -5.8238956339916749e-04
     6     12  7.4235525420301582e-02 -2.1856947671982145e-02
     6     13  3.4835059173983409e-10  1.4216639976009785e-10
     6     14  8.6496422378932666e-04  2.0880082808431843e-03
     6     15 -2.8777514748729884e-02 -7.2323171557287083e-02
     6     16  2.2646957267070643e-09 -1.1653157163998753e-09
     6     17  1.7400409966832155e-03 -5.2179245793146638e-04
     6     18  7.0897862908219755e-02 -2.1260474301834517e-02
     6     19  1.4697994700459253e-10  1.2707138003164303e-09
     6     20 -1.8767047906373239e-03  2.8326639890286002e-04
     6     21 -7.4258973719748253e-02  1.1204111875173766e-02
