# AMAT exchange matrix
# mode pw_only
# implementation full_grid_only
# response_basis TODO
# shape 28 28
# q_ext 0.000000000000 0.333333333333 0.000000000000
# vasp_storage 0
# i j real imag
     6      1  1.8578467396304617e-05  7.4844806402578184e-06
     6      2 -1.4169701113030155e-03 -8.3652578419564100e-04
     6      3 -4.3234530945416613e-02 -2.5520702207360475e-02
     6      4 -1.7535653648453274e-06 -1.1923830808350875e-05
     6      5 -8.2866623846524060e-02 -3.0889530288307661e-07
     6      6  0.0000000000000000e+00  0.0000000000000000e+00
     6      7 -1.3822266043345707e-04  1.0425941317709870e-04
     6      8 -4.2491072996233648e-05 -6.0150178474965762e-05
     6      9 -6.7388693885987337e-04 -1.0329562619197251e-03
     6     10  4.6104075543510425e-04 -2.5668147009567333e-05
     6     11  8.4061232821280776e-06  4.2291382652780629e-05
     6     12 -1.1960015473048004e-04 -5.6061688205842012e-04
     6     13 -2.5395799201798812e-05 -9.2563307944596080e-06
     6     14 -1.5970820654001832e-04  4.9868225099506415e-05
     6     15 -2.0115884367856028e-03  6.2802917160776012e-04
     6     16 -4.7485645763494756e-06  1.3429529709185079e-06
     6     17  1.8608884811653224e-04  4.1462510874641428e-04
     6     18 -7.1213242500142195e-03 -1.6482439773688538e-02
     6     19 -1.3344886791410901e-06 -5.5364493495454124e-06
     6     20  6.1261762583789733e-04 -1.5035682572129286e-04
     6     21  3.8440466879795780e-04  1.5729997989758959e-03
     6     22  1.5848468438879521e-02 -3.9437658024152923e-03
     6     23 -7.5798837524918902e-06  6.1468356683777686e-06
     6     24 -2.7158712850628565e-03  7.9149218353701342e-05
     6     25 -8.7025103743415821e-02  2.5362014747809226e-03
     6     26 -4.6583969977258761e-06 -2.7304795873685835e-05
     6     27  1.1048579514221044e-03 -6.3231931900402120e-06
     6     28  4.5309537256291471e-02 -2.3720619831255909e-04
     7      1 -6.4611648019121357e-06 -1.0712074945125432e-05
     7      2  3.5927814855265156e-05  8.6789817170654208e-05
     7      3 -3.3813492826554871e-04 -8.1669391440353288e-04
     7      4  2.1215214790609363e-05 -3.9102915631788698e-05
     7      5 -4.7203704139916068e-05 -3.5492179886864016e-05
     7      6 -1.1745677664386413e-03 -8.8396251348289972e-04
     7      7  0.0000000000000000e+00  0.0000000000000000e+00
     7      8 -2.8273557255780246e-08  6.8384326216673333e-06
     7      9  9.5247954208406143e-08 -2.1948651389550908e-05
     7     10 -1.4327889312921666e-03 -9.5806855521677031e-04
     7     11  2.3692519280920526e-06 -4.9204760449628804e-06
     7     12  1.2522880439051980e-05 -2.6964935085406175e-05
     7     13 -9.1507577694490696e-04 -1.4079394944212338e-03
     7     14  5.8552477149892451e-06  2.0868216820176600e-06
     7     15 -2.6997265085703411e-05 -9.6234489730547189e-06
     7     16  2.9971645997999347e-05  1.1589309489548896e-05
     7     17  2.1482643635319950e-06 -9.4667403367706959e-06
     7     18 -2.5903173251747420e-04  1.0715841846672663e-03
     7     19 -3.2559032915584657e-04  7.5213496849499395e-04
     7     20 -3.6383562948314164e-03 -1.5569005192502990e-03
     7     21  6.1743710494320092e-04 -1.4389718051621668e-03
     7     22 -2.5156188507502019e-04 -1.0669178806012021e-04
     7     23 -4.9634150230994778e-05  1.7995341256942675e-06
     7     24  1.8543329256341554e-04  1.3123086428777186e-04
     7     25 -6.1278489156840049e-04 -4.3366689003590606e-04
     7     26 -2.1027376399668717e-05  3.9587710430391204e-05
     7     27  1.8151202730615039e-04  1.3524668042308287e-04
     7     28 -6.2348138958385525e-04 -4.6525410694387770e-04
     8      1  1.2477258261958744e-04 -7.5971539428331086e-05
     8      2 -1.2345940408750571e-05  5.1715602666404266e-06
     8      3 -3.5476236638101386e-04  1.4863242917505695e-04
     8      4  3.7500738863711896e-06  2.0063335758881463e-06
     8      5 -6.7393862793095746e-06  8.9236865047036116e-06
     8      6 -2.7509850655762803e-04  3.7204157342175868e-04
     8      7 -2.8272194899970563e-08 -6.8384435602352296e-06
     8      8  0.0000000000000000e+00  0.0000000000000000e+00
     8      9 -7.9661146155981452e-02 -4.5767126670203000e-06
     8     10  4.7422783712683315e-06 -7.1569313468007672e-06
     8     11  1.4829855489688734e-03  7.0642711277594519e-04
     8     12 -1.3924608242132930e-03 -6.3948196333273716e-04
     8     13  6.2786244356447074e-06 -4.1181601569183045e-06
     8     14 -5.3449973636176683e-04  1.5199360835607700e-03
     8     15 -4.9825705423545575e-04  1.4168534847166961e-03
     8     16  1.6575625799668938e-05 -4.3409326190878945e-05
     8     17 -1.6546453534242670e-05 -3.6815770075963474e-06
