# shape 27 27
# i j real imag
    11     16 -4.1008851045110105e-08  2.8875318637648275e-07
    11     17  5.2704620554957303e-05 -2.6396497304459886e-07
    11     18  1.8367116514273060e-03 -9.1994328463415257e-06
    11     19 -3.8689320869500330e-08  2.7204103347805368e-07
    11     20 -5.3849134212965834e-05 -7.3978183312359353e-06
    11     21 -1.8387657141155384e-03 -2.5271919090242081e-04
    11     22  7.4408124169267742e-08  2.7529732766096678e-07
    11     23  2.2706597817731745e-05 -5.5599320633646872e-05
    11     24 -6.7418803716368038e-04  1.7193771654991910e-03
    11     25 -3.8485752634397897e-08  2.7057652900696037e-07
    11     26  5.4494644895892042e-05  1.5748330090160479e-05
    11     27  1.7881871977751030e-03  5.1677238157663116e-04
    12      1 -9.7889862067830772e-07  8.1578615394136627e-06
    12      2  4.4404234871238505e-04 -1.6047893984546466e-03
    12      3  1.8382676030688806e-02 -6.7276571531138529e-02
    12      4 -1.1456197948186405e-06  8.1211811729252075e-06
    12      5  1.6557246259705689e-03  4.8748883581229124e-04
    12      6  6.8739365675862835e-02  2.0238729501201307e-02
    12      7 -1.1562915340954105e-06  8.1679812312022645e-06
    12      8 -1.8194810295299943e-03 -2.6532185722879771e-04
    12      9 -7.3452623530735534e-02 -1.0706685134029465e-02
    12     10 -1.1405133176198094e-06  8.0552067020007661e-06
    12     11  1.9926535850219723e-03  5.7950515865301759e-09
    12     12  5.6295441640163615e+00  8.4768321560379991e-20
    12     13 -4.1566849631656840e-06  6.8469198816937776e-06
    12     14  2.3486608939043437e-04  2.1991216238312432e-03
    12     15 -7.1758768102870019e-03 -7.7473580010173571e-02
    12     16 -1.1476777936059814e-06  8.1159510612600579e-06
    12     17  1.6864250193847541e-03 -8.4406518763024465e-06
    12     18  6.9914057803226806e-02 -3.4996645756460752e-04
    12     19 -1.1191850958534738e-06  7.8981114394064508e-06
    12     20 -1.7403115930387659e-03 -2.3908983721247320e-04
    12     21 -7.0102258428243330e-02 -9.6350352778925060e-03
    12     22  1.9418678850309111e-06  7.1686050779809370e-06
    12     23  7.6198465269504379e-04 -1.8657774469080426e-03
    12     24 -2.5823488748283677e-02  6.5856916293220505e-02
    12     25 -1.1017941529028426e-06  7.7777000732410823e-06
    12     26  1.7881871367838038e-03  5.1677233997201775e-04
    12     27  6.8307242006875615e-02  1.9740483908942476e-02
    13      1  2.4130628749487141e-04 -1.0950383518857184e-04
    13      2 -7.6831431359490272e-09  2.1918489990476960e-09
    13      3 -2.1009046003570258e-08  5.2400976307604008e-09
    13      4  2.4354874935105723e-04 -1.0446652948419256e-04
    13      5 -2.0764484100721222e-09 -7.3411736138044029e-09
    13      6 -4.2681636510189076e-09 -1.9421819327288738e-08
    13      7  2.4329006569035657e-04 -1.0433129541896407e-04
    13      8  1.0962423228993231e-07  2.5837370807128688e-07
    13      9  2.9956989834946954e-06  7.0685905126253982e-06
    13     10  2.4311408336319409e-04 -1.0424423321951934e-04
    13     11 -1.5431259141205761e-07 -2.5391824759093135e-07
    13     12 -4.1566849631656933e-06 -6.8469198816937759e-06
    13     13  4.4172192471213103e+00  1.8780248127319700e-21
    13     14  2.3577024674948045e-07 -1.8028106419279541e-07
    13     15 -6.4309892243634252e-06  4.7681552922754919e-06
    13     16  2.4299689292144399e-04 -1.0414331767924354e-04
    13     17 -4.3763515531754423e-09 -6.8932534138579411e-09
    13     18 -7.8357343927214884e-09 -1.4470641937576778e-08
    13     19  2.4202374367106509e-04 -1.0375035937618636e-04
    13     20 -1.0550509614613531e-07 -2.4353180167745444e-07
    13     21 -3.0391981619771500e-06 -7.0066940947118119e-06
    13     22  1.8041401369733355e-04 -1.8955344984764188e-04
    13     23  1.3704948270501152e-07 -2.1639632053759324e-08
    13     24 -1.8369628953448895e-06  3.2043527163575882e-07
    13     25  2.4095104004467986e-04 -1.0330200147370360e-04
    13     26  7.3620236787165892e-08  2.7238451451178379e-07
    13     27  2.0850160453996996e-06  7.6972762842333058e-06
    14      1  2.8567886890889105e-07  6.5852287846101299e-08
    14      2 -5.1620115457633475e-05 -2.0399035900280245e-05
    14      3 -1.8639809607739249e-03 -7.2968148245907566e-04
    14      4  2.8386217213833831e-07  7.1686022754360142e-08
    14      5  2.1978164310304978e-05 -5.3055033671437050e-05
    14      6  7.8944499120307376e-04 -1.9057070044652879e-03
    14      7  2.9710040988348579e-07  7.5144721163550808e-08
    14      8 -1.5123921454562223e-05  5.8935296740525622e-05
    14      9 -5.3286493502186687e-04  2.0769844437285240e-03
    14     10  2.9466813380141878e-07  7.4549498314185902e-08
    14     11  6.9446351887938788e-06 -6.5022722826300295e-05
    14     12  2.3486608939043437e-04 -2.1991216238312432e-03
    14     13  2.3577024674948092e-07  1.8028106419279462e-07
    14     14  3.2237996856825388e+00 -1.7566319508704782e-22
    14     15 -2.2633674015428967e-03 -3.1772213894420988e-05
    14     16  2.8392956441353783e-07  7.1804307411680261e-08
    14     17  5.6610353549550989e-06 -5.5641946900567387e-05
    14     18  2.0242212935104025e-04 -1.9896047852422378e-03
    14     19  2.6641102971559963e-07  6.7441764687886025e-08
    14     20 -1.3858541781534088e-05  5.5921841255341690e-05
    14     21 -4.8498905551672399e-04  1.9565387100319393e-03
    14     22  2.7625165495382582e-07 -4.3819502387621909e-08
    14     23 -5.5954610439928769e-05 -3.0142591018152892e-05
    14     24  1.7671916754665512e-03  9.2021513751228785e-04
    14     25  2.6503051749160575e-07  6.7101308717277471e-08
    14     26  2.2712117001925247e-05 -5.5612836482992629e-05
    14     27  7.6208552043903509e-04 -1.8660244837175224e-03
    15      1 -8.0102481172416940e-06 -1.7222200117125873e-06
    15      2  1.5575794091298950e-03  5.9037881954739524e-04
    15      3  6.5546239407242385e-02  2.4603685951321556e-02
    15      4 -7.9581213838811881e-06 -1.8843097924562599e-06
    15      5 -6.4105438645124498e-04  1.6110907326517925e-03
    15      6 -2.6710936984262801e-02  6.7129482723867248e-02
    15      7 -8.0129927756604408e-06 -1.9016506781981227e-06
    15      8  4.3646960319092840e-04 -1.8057485492734213e-03
    15      9  1.7678467365249195e-02 -7.3157564611938619e-02
    15     10 -7.9008999086155135e-06 -1.8751517430503792e-06
    15     11 -1.8681694123410495e-04  2.0168858832841779e-03
    15     12 -7.1758768102870001e-03  7.7473580010173571e-02
    15     13 -6.4309892243634532e-06 -4.7681552922754707e-06
    15     14 -2.2633674015428967e-03  3.1772213894421015e-05
    15     15  5.9713251022205647e+00  7.0972267188127338e-20
    15     16 -7.9542966937346325e-06 -1.8864293362675872e-06
    15     17 -1.4680855464796599e-04  1.6763204288244356e-03
    15     18 -6.1058011457348904e-03  6.9719021723400304e-02
    15     19 -7.7281884063426101e-06 -1.8350903149788472e-06
    15     20  3.9668633752101200e-04 -1.7027253156548835e-03
    15     21  1.6030861263167325e-02 -6.8792319622290696e-02
    15     22 -7.2540221804088026e-06  1.2615826027110404e-06
    15     23  1.7672326702578181e-03  9.2023650526840215e-04
    15     24 -6.2619772357889597e-02 -3.1498206521803476e-02
    15     25 -7.6106842421044265e-06 -1.8069299771524674e-06
    15     26 -6.7429265088122939e-04  1.7196440538265155e-03
    15     27 -2.5827214133394675e-02  6.5866416960694257e-02
    16      1  2.7106721996035543e-04 -5.7225766583288875e-06
    16      2  6.0811866338879262e-11  1.2800122214111544e-11
    16      3  4.3265949322391869e-10 -2.6310284246405802e-09
    16      4  2.7048697409692884e-04 -8.1303952769832322e-08
    16      5 -8.4842129131098946e-11 -9.3164059497887173e-11
    16      6  2.7302958641644897e-09  4.5041958456762504e-10
    16      7  2.6889547945495144e-04 -5.8207357140187094e-08
    16      8 -1.0327618354647490e-09  2.7420123052447959e-07
    16      9 -3.3663106383518998e-08  7.8533138323533314e-06
    16     10  2.6660170645662073e-04 -4.6956758019492912e-08
    16     11 -4.1008851045110383e-08 -2.8875318637648344e-07
    16     12 -1.1476777936059778e-06 -8.1159510612600545e-06
    16     13  2.4299689292144399e-04  1.0414331767924354e-04
    16     14  2.8392956441353814e-07 -7.1804307411680830e-08
    16     15 -7.9542966937346122e-06  1.8864293362676128e-06
    16     16  3.7620700157166542e+00  7.9987501893230290e-22
    16     17 -8.5818215193327985e-11  8.1364063902480703e-11
    16     18  2.8322466863273015e-09 -2.2703760835794492e-10
    16     19  2.6912808317357105e-04 -2.2642031774784159e-08
    16     20 -1.1183638088294107e-09 -2.7418968357054420e-07
    16     21 -3.6200135321279994e-08 -7.8564105375571091e-06
    16     22  2.4350051647564763e-04 -1.0444584635313515e-04
    16     23  1.2093165154049254e-07  3.0621620032149558e-08
    16     24 -1.1581373771939205e-06 -2.7149997419176416e-07
    16     25  2.6699459234492349e-04 -3.3239964256142797e-08
    16     26 -4.0916460956527416e-08  2.8878201185746544e-07
    16     27 -1.1456323676277870e-06  8.1212636835994852e-06
    17      1 -8.7786363310765761e-11 -8.7356576246197912e-11
    17      2  1.3080484893908861e-05 -4.6369273634743224e-05
    17      3  4.4043300324888830e-04 -1.5807296368372449e-03
    17      4 -8.4834472448628865e-11 -9.3154820985798259e-11
    17      5  4.6762746901557242e-05  1.4022899846574755e-05
    17      6  1.5825774137506342e-03  4.7457374465942798e-04
    17      7 -2.2708483675195933e-09  1.4427146126818750e-08
    17      8 -4.9860448716943336e-05 -7.5258026024582329e-06
    17      9 -1.6563132113648186e-03 -2.4990162154439431e-04
    17     10 -2.3144425043169209e-09  1.4642617335388212e-08
