# shape 27 27
# i j real imag
     2     23 -4.7876435614952167e-04 -5.6577651725785281e-05
     2     24  8.0093430466483579e-04  8.3954376814269596e-05
     2     25 -4.2931642429339126e-06  5.5787506249061752e-07
     2     26  5.6714092481879068e-06 -4.9823136468086116e-04
     2     27  9.4126549907580717e-06 -8.2660091141674127e-04
     3      1  7.7219214431861011e-10  5.7699527624096481e-10
     3      2 -7.6703184862290802e-02 -2.4657225004245053e-04
     3      3  1.2391958986666487e+00  2.0700171178782561e-12
     3      4 -4.4615379358940299e-09  2.8466214545365293e-09
     3      5  3.5600287258733820e-05 -1.8154853732042847e-03
     3      6  1.1511507459118768e-03 -5.8704844393728639e-02
     3      7  3.1629832752580324e-05 -4.0112359627879927e-06
     3      8  3.9164376192327074e-04  3.1961333343227382e-03
     3      9  1.2533493623466806e-02  1.0223536036747055e-01
     3     10  2.0420567058967614e-05 -2.5896431898408030e-06
     3     11 -2.3498800560349780e-04 -8.6002127746685015e-04
     3     12 -6.3868037645365755e-03 -2.3374303890237844e-02
     3     13 -1.7872831911557065e-05 -8.5614045742964223e-06
     3     14  8.6856753651174106e-04 -3.4079931377515443e-04
     3     15 -2.1996355907211149e-02  8.2661482598023195e-03
     3     16  4.9649790286435284e-09  1.6518848491549113e-09
     3     17 -4.8737626544692765e-04 -1.7492052183236699e-03
     3     18 -1.5759606813672177e-02 -5.6561636258207461e-02
     3     19 -3.1630540533041423e-05  4.0061626333622058e-06
     3     20  4.1806460052426270e-04  3.1927848544386164e-03
     3     21  1.3366996586196585e-02  1.0212972527376282e-01
     3     22  1.5171919347525136e-05 -1.2749354372131258e-05
     3     23 -9.2612434061515182e-04 -1.1334656121319011e-04
     3     24  2.3363031828759737e-02  2.5174636007299972e-03
     3     25 -2.0421035530888957e-05  2.5864775360807120e-06
     3     26  1.3012624964569496e-05 -8.9145198074339993e-04
     3     27  3.5378629992724643e-04 -2.4228581919591295e-02
     4      1 -1.6213357452549591e-03  3.3738947547134012e-05
     4      2 -8.3883394375140133e-09 -1.0575265171935861e-09
     4      3 -4.4615379358940299e-09 -2.8466214545365293e-09
     4      4  2.8430371451994105e+00 -8.4189248166430899e-11
     4      5 -3.2122545121921633e-10 -5.2686314101207251e-09
     4      6  2.4785930810406324e-09  3.2011290229951037e-11
     4      7 -3.4714723822793571e-04 -1.2454022262650171e-07
     4      8  7.8034913636497349e-07 -7.4210272070505245e-06
     4      9  1.9880377097954755e-06 -1.4037479532454375e-05
     4     10 -8.0425405226870455e-03 -1.0100945426689201e-06
     4     11 -6.6950348958345429e-06 -4.7336832357854247e-05
     4     12 -5.8310319275390696e-06 -4.1243997647662911e-05
     4     13  1.8784966275024907e-04  8.0575295390961752e-05
     4     14  8.6176914845371145e-07 -2.1733495360853464e-07
     4     15 -1.9014322885405839e-05  4.5069402353343615e-06
     4     16  1.9971843610250891e-04  5.9927777174022222e-08
     4     17 -2.6790976495668722e-10 -1.0351767127720315e-09
     4     18  9.3522491989237512e-10 -9.1365252816987698e-09
     4     19 -3.5439502550477844e-04 -7.7320326004131693e-08
     4     20 -2.1082941643594462e-08 -5.3027774294723120e-06
     4     21 -1.1992662876244799e-07 -2.9921855880681432e-05
     4     22 -7.1376614004195491e-03  3.0590306105587168e-03
     4     23  4.4398030379398457e-05  1.1203972086375593e-05
     4     24 -3.9464967137383193e-05 -9.3698660802169290e-06
     4     25  2.4607065989029256e-04  5.1083118299816073e-08
     4     26  6.0221335675121676e-09  2.2665224470662043e-08
     4     27 -6.2577136280166352e-07  2.3016350106454627e-06
     5      1 -1.6550068149894098e-09 -9.0503794785244211e-09
     5      2  2.7398278048607367e-05  1.6713320345642594e-03
     5      3  3.5600287258733820e-05  1.8154853732042847e-03
     5      4 -3.2122545121921633e-10  5.2686314101207251e-09
     5      5  1.0841097167797833e+00 -7.5847427104687988e-11
     5      6 -7.7183147532876945e-02 -1.5349508619150416e-08
     5      7  3.9595984104618321e-07  8.0306112944250110e-06
     5      8  4.9583879322289055e-04 -7.0607344508314776e-05
     5      9  8.7231367580057934e-04 -1.2490502628012656e-04
     5     10 -6.1179351651977287e-06 -4.1689941314562159e-05
     5     11 -7.4430974128176508e-03  2.1914162692829170e-03
     5     12 -2.9364798953738845e-03  8.6457945109879621e-04
     5     13  1.4301258990577791e-07 -5.3942150036327722e-07
     5     14 -9.5456974088338555e-07 -2.3041680929567671e-06
     5     15 -1.3025871108014538e-04 -3.2736669656461658e-04
     5     16 -2.6790976495291088e-10 -1.0351767127600229e-09
     5     17 -1.6702414191771969e-05  5.0086537512057888e-06
     5     18  1.3363138265335556e-04 -4.0071912825636093e-05
     5     19  6.3886095991235822e-07  4.3577609121380669e-06
     5     20  4.9471133013264757e-04 -7.4670263874332664e-05
     5     21  8.4008404992182899e-04 -1.2675126525809802e-04
     5     22  2.1485893009214707e-05  3.4989335392441996e-05
     5     23 -7.4870778232498402e-04  7.3589860376863268e-03
     5     24  2.4842089010344289e-04 -2.8365909009746225e-03
     5     25 -3.8623089319110464e-08 -2.8488848660378850e-07
     5     26  2.9126483355900540e-05 -1.7186223878843611e-07
     5     27  8.8904471490605761e-04 -5.0988320300467619e-06
     6      1  1.8165784533540238e-11 -5.2515976129332042e-09
     6      2  2.9502823026540023e-05  1.7996831423518396e-03
     6      3  1.1511507459118768e-03  5.8704844393728639e-02
     6      4  2.4785930810406324e-09 -3.2011290229951037e-11
     6      5 -7.7183147532876945e-02  1.5349508619150416e-08
     6      6  1.5079342244175398e+00  1.1395353273795726e-12
     6      7  1.1822395304748074e-06  2.2181256923514158e-05
     6      8  8.9271956650439216e-04 -1.2780363176826865e-04
     6      9  2.5583289584762955e-02 -3.6556540689466187e-03
     6     10 -4.5300722142035465e-06 -3.0863600356016534e-05
     6     11 -3.1810072897966129e-03  9.3656013105351680e-04
     6     12 -9.6890719964739996e-02  2.8527248901909309e-02
     6     13  2.4824678609974303e-06 -9.3508275281675239e-06
     6     14  1.6372542209883685e-04  3.9523217933518497e-04
     6     15 -6.5312118191457750e-03 -1.6414132377458403e-02
     6     16  9.3522492006579477e-10 -9.1365252810294186e-09
     6     17  1.3363138265335979e-04 -4.0071912825634941e-05
     6     18  8.5988238207455048e-03 -2.5785700552699914e-03
     6     19  3.0831942131752567e-06  2.1027662880233862e-05
     6     20  8.6013225106191149e-04 -1.2982475653140261e-04
     6     21  2.4558895768178157e-02 -3.7054185637996136e-03
     6     22  1.4583835782765091e-05  2.3746332266407035e-05
     6     23 -3.3952146461989460e-04  3.3371379430069577e-03
     6     24  8.2655343028633175e-03 -9.4379902011871422e-02
     6     25 -1.4999426671327579e-06 -6.2567285767137160e-06
     6     26  9.7035608706440616e-04 -5.5145803360311940e-06
     6     27  3.7502944324157926e-02 -1.9654199314755427e-04
     7      1 -8.0858971279081041e-03  1.6895119049337135e-04
     7      2  4.1153811198227139e-05  5.3530739621367812e-06
     7      3  3.1629832752580324e-05  4.0112359627879927e-06
     7      4 -3.4714723822793571e-04  1.2454022262650171e-07
     7      5  3.9595984104618321e-07 -8.0306112944250110e-06
     7      6  1.1822395304748074e-06 -2.2181256923514158e-05
     7      7  2.6439908491047226e+00 -8.4083900341223659e-11
     7      8 -1.8490087945118407e-07  4.4222470275177129e-05
     7      9 -3.6331214796130037e-08  8.8374763552855903e-06
     7     10 -1.6127361124670325e-03 -6.5428028190376721e-08
     7     11 -2.4388461157329163e-07 -1.7225344361541026e-06
     7     12 -1.2059053635513584e-06 -8.5177751434852890e-06
     7     13 -1.4517338386917634e-03 -6.2255186869908288e-04
     7     14  1.7441167359458696e-06 -4.3979258352250434e-07
     7     15 -8.3680001091251504e-06  1.9857235666050823e-06
